"ensembl_id"
"ENSG00000001461"
"ENSG00000001626"
"ENSG00000002746"
"ENSG00000004660"
"ENSG00000004866"
"ENSG00000005448"
"ENSG00000006047"
"ENSG00000006116"
"ENSG00000006740"
"ENSG00000007038"
"ENSG00000007350"
"ENSG00000007933"
"ENSG00000008056"
"ENSG00000008086"
"ENSG00000008277"
"ENSG00000009765"
"ENSG00000010282"
"ENSG00000010438"
"ENSG00000011201"
"ENSG00000012124"
"ENSG00000013293"
"ENSG00000013523"
"ENSG00000013563"
"ENSG00000014257"
"ENSG00000016490"
"ENSG00000020129"
"ENSG00000021645"
"ENSG00000022355"
"ENSG00000023330"
"ENSG00000023839"
"ENSG00000026950"
"ENSG00000034053"
"ENSG00000036448"
"ENSG00000036473"
"ENSG00000036565"
"ENSG00000040608"
"ENSG00000040731"
"ENSG00000042813"
"ENSG00000042832"
"ENSG00000042980"
"ENSG00000043514"
"ENSG00000047634"
"ENSG00000050438"
"ENSG00000050767"
"ENSG00000052802"
"ENSG00000054356"
"ENSG00000056277"
"ENSG00000056998"
"ENSG00000057252"
"ENSG00000058335"
"ENSG00000060140"
"ENSG00000060762"
"ENSG00000062038"
"ENSG00000063587"
"ENSG00000064313"
"ENSG00000064763"
"ENSG00000065609"
"ENSG00000066813"
"ENSG00000067177"
"ENSG00000067191"
"ENSG00000067715"
"ENSG00000067836"
"ENSG00000067842"
"ENSG00000068903"
"ENSG00000068985"
"ENSG00000069011"
"ENSG00000069482"
"ENSG00000069712"
"ENSG00000069966"
"ENSG00000070190"
"ENSG00000071462"
"ENSG00000071539"
"ENSG00000071889"
"ENSG00000072071"
"ENSG00000072135"
"ENSG00000072832"
"ENSG00000073670"
"ENSG00000073734"
"ENSG00000073737"
"ENSG00000074276"
"ENSG00000074317"
"ENSG00000074855"
"ENSG00000075336"
"ENSG00000075340"
"ENSG00000075702"
"ENSG00000075884"
"ENSG00000077080"
"ENSG00000077522"
"ENSG00000077935"
"ENSG00000078081"
"ENSG00000078114"
"ENSG00000078295"
"ENSG00000078898"
"ENSG00000079112"
"ENSG00000079215"
"ENSG00000079263"
"ENSG00000079841"
"ENSG00000080007"
"ENSG00000080854"
"ENSG00000081479"
"ENSG00000082175"
"ENSG00000082996"
"ENSG00000083067"
"ENSG00000083807"
"ENSG00000084710"
"ENSG00000084734"
"ENSG00000086570"
"ENSG00000086730"
"ENSG00000087128"
"ENSG00000087250"
"ENSG00000088002"
"ENSG00000088538"
"ENSG00000088899"
"ENSG00000089356"
"ENSG00000090020"
"ENSG00000090402"
"ENSG00000091138"
"ENSG00000091262"
"ENSG00000091317"
"ENSG00000091482"
"ENSG00000091664"
"ENSG00000091704"
"ENSG00000091972"
"ENSG00000092054"
"ENSG00000092850"
"ENSG00000093217"
"ENSG00000095015"
"ENSG00000095209"
"ENSG00000095397"
"ENSG00000095585"
"ENSG00000095627"
"ENSG00000095932"
"ENSG00000096088"
"ENSG00000097046"
"ENSG00000099139"
"ENSG00000099365"
"ENSG00000099377"
"ENSG00000099812"
"ENSG00000099822"
"ENSG00000099840"
"ENSG00000100024"
"ENSG00000100079"
"ENSG00000100285"
"ENSG00000100312"
"ENSG00000100321"
"ENSG00000100351"
"ENSG00000100362"
"ENSG00000100427"
"ENSG00000100439"
"ENSG00000100505"
"ENSG00000100523"
"ENSG00000101079"
"ENSG00000101162"
"ENSG00000101298"
"ENSG00000101306"
"ENSG00000101323"
"ENSG00000101435"
"ENSG00000101438"
"ENSG00000101441"
"ENSG00000101443"
"ENSG00000101624"
